protein name	cluster
ATOH7	386
NXPE2	386
MDFI	387
RNF111	387
FOXD4	387
KRTAP12-2	387
ZNF784	387
TSPYL1	387
PNMA2	387
ZNF12	387
C8orf48	387
ZNF613	387
CIB4	387
SLC15A3	387
TUSC2	387
TOR1A	387
DCAF6	387
CSNK1G3	387
CC2D1B	387
CHP2	387
GREM1	387
NIBAN3	387
ZBBX	387
MAGEF1	387
ZNF662	387
GABRD	387
DYNLT4	387
FAM120AOS	387
ZNF461	387
IFRD2	387
NPEPL1	387
DCANP1	387
FOXD4L6	387
DRICH1	387
ZNF100	387
LNX1	388
SYT6	388
SPATA18	388
BAHD1	388
CCDC187	388
UPP2	388
MRPL28	388
NME4	388
CNNM3	388
POLDIP3	388
MYEF2	388
ZNF497	388
EEF2KMT	388
KCTD1	388
FOXD4L1	388
ALDOC	388
EXOSC1	388
ZNF213	388
DDX17	388
PSMF1	388
CEP85	388
ARF3	388
CYSLTR2	388
KATNAL2	388
FASN	388
RIOX2	388
MAGEB18	388
TRIM60	388
NUDT14	388
RUFY4	388
RAD54B	388
DENND1B	388
MRPS6	388
ZBTB25	388
TM4SF4	389
SLC39A1	389
CXCL16	389
TRARG1	389
AQP12B	389
NPFFR2	389
CLDND1	389
ZDHHC4	389
GPR61	389
CXCR1	389
WFS1	389
TMEM69	389
SLCO3A1	389
C1QL4	389
OPN1LW	389
SLC1A5	389
EFNA4	389
TAS2R10	389
TMEM71	389
SLC36A1	389
TAAR9	389
IRF1-AS1	389
APH1B	389
LY6E	389
SLC38A6	389
TTYH2	389
CLDN12	389
TMC4	389
SLC38A11	389
CD300E	389
CCR4	389
NPY2R	389
C6orf89	389
OSTC	389
TMEM14B	390
THBD	390
TPRG1	390
TSNARE1	390
YIPF4	390
TMEM88	390
LNPEP	390
TMEM14A	390
SLC35G1	390
MGAM	390
HEXB	390
RHOT2	390
UNC93A	390
TBC1D20	390
FUNDC2	390
TMEM208	390
LRCH1	390
PLPPR2	390
TMEM9	390
SQLE	390
LRRC3B	390
MMD2	390
MFSD12	390
CNIH2	390
SLC16A10	390
EXTL1	390
TMEM255B	390
SLC2A6	390
PDPN	390
CMTM8	390
EPHX4	390
TIMM22	390
TMEM220	390
ZDHHC11	390
SUCNR1	390
GOLGA6A	391
GOLGA2	391
BLZF1	391
POF1B	391
LDOC1	391
BARD1	391
ESCO2	391
HAP1	391
CCAR1	391
RHPN1	391
CEP83	391
SUGP2	391
ARL4A	391
METTL27	391
POU4F3	391
SOCS7	391
KIF24	391
LRRC73	391
CIC	391
RANBP3L	391
RNF169	391
PKN3	391
CLIP3	391
USH1G	391
SUDS3	391
ENPP7	391
GRB14	391
RCL1	391
CCDC87	391
PKP4	391
NOS3	391
FOXC2	391
C12orf50	391
EFCAB6	391
ALKBH2	391
HOXA1	392
OTX1	392
CATSPER1	392
CREB5	392
PLEKHN1	392
POU4F2	392
GNE	392
ATF2	392
RTN4R	392
SLIT1	392
HR	392
DLX3	392
CCN5	392
SPATA12	392
SMARCC1	392
MAPKBP1	392
PHLDA1	392
EGFL7	392
AMMECR1	392
CCN4	392
LGALS13	392
PCYOX1	392
MFAP2	392
AL365205.1	392
CD164	392
ODF1	392
PTH1R	392
BATF2	392
ATG9B	392
NELL2	392
FAAP100	392
IGFL1	392
KRTAP10-4	392
PRICKLE4	392
ARHGEF17	392
CH25H	392
FAM72B	392
LYPD2	392
MAN2B2	393
APPBP2	393
MYLK	393
ALKBH4	393
TAF11	393
SNX5	393
MUL1	393
MCOLN1	393
MSH2	393
TRMT2A	393
PNPLA5	393
MSLN	393
CORO2B	393
RHEB	393
BIN2	393
BCL7A	393
RNGTT	393
AADAC	393
ARMCX5	393
WFIKKN1	393
SLC7A10	393
LANCL2	393
KHK	393
ALDH1L1	393
DPYS	393
AK3	393
MGAT4B	393
FSTL1	393
GPRC5C	393
HSPA4	393
COL24A1	393
MLLT3	393
RRS1	393
PPIL6	393
DHX16	393
C6orf226	393
FXYD7	393
MMP28	393
SYNRG	393
RAB7B	393
BIVM	393
SGTA	394
MYOC	394
DKK3	394
FAM221A	394
SERPINE1	394
C1QTNF1	394
SNAP47	394
UBL4A	394
TMEM230	394
FGF21	394
BTC	394
SHISA5	394
CD99L2	394
ISLR2	394
TGFA	394
SGCA	394
SLPI	394
SDC4	394
NRSN2	394
PRRG2	394
TNFRSF19	394
SDF2L1	394
PYY	394
SYT11	394
C1QTNF6	394
MRAP2	394
EDAR	394
FXYD2	394
SPPL2A	394
ADAM21	394
EVA1B	394
TNFRSF21	394
TMPRSS11D	394
GIP	394
PGLYRP2	394
SMIM14	394
RPN1	394
RNASE10	394
DEFB131A	394
PAGE3	394
SPINK9	394
NAXD	394
TNFRSF13B	394
STMP1	394
PCDHGA4	394
IL7R	394
MYC	395
PDK4	395
PLEKHF2	395
MRI1	395
HEBP2	395
PDCD6	395
CHRDL2	395
FAH	395
RPS21	395
THG1L	395
MPP4	395
DOCK3	395
ACSF3	395
C3	395
SPON2	395
PRR19	395
PSMB5	395
SPEF1	395
SCYL1	395
ADAP1	395
PAK1IP1	395
GMDS	395
KCNAB3	395
RASGEF1B	395
MAX	395
MIDN	395
INO80	395
FGF13	395
TRIM22	395
NFIA	395
BCAS3	395
BARHL2	395
NUDT2	395
BOD1	395
CCDC25	395
TRIAP1	395
RGS10	395
RAB28	395
BRD7	395
SOST	395
PWWP2A	395
ABCG4	395
XCR1	395
EIF3C	395
ANO9	395
RPE	395
MED25	396
TFG	396
HGS	396
MYOZ1	396
SMARCE1	396
RFC2	396
KRT85	396
KRT3	396
SCT	396
TIMM10B	396
CCDC183	396
AC084337.2	396
FIGN	396
KRT4	396
KRT71	396
KRT82	396
KRT80	396
KRT1	396
KRT8	396
KRT78	396
KRT6C	396
KRT74	396
KRT72	396
KRT2	396
KRT6B	396
KRT79	396
KRT5	396
KRT6A	396
KRT81	396
SPC24	396
LRRC61	396
ASB12	396
MED21	396
UBQLNL	396
GOLGA7B	396
ODAD1	396
BRPF1	396
C20orf173	396
LURAP1	396
STAM	396
IFNA16	396
DSN1	396
SPC25	396
ZNF44	396
STK32C	396
KIAA0825	396
SPIRE2	396
FAM185A	396
PICK1	397
SH3GLB2	397
TBC1D7	397
RAPGEF3	397
KIAA1328	397
ZZZ3	397
CCM2	397
MSS51	397
SSNA1	397
STMN3	397
MCM10	397
KLHL40	397
DNTTIP2	397
ARMCX1	397
CNKSR3	397
RAD18	397
PDCD5	397
INO80E	397
TRIM10	397
TSN	397
ZNF276	397
FAM219B	397
GPC4	397
OARD1	397
IPO8	397
ATP5IF1	397
PEBP1	397
CEP95	397
CTSG	397
MAZ	397
AP1S1	397
MAP2K6	397
DDX55	397
C2CD5	397
TCEANC2	397
MGME1	397
UTP3	397
ISCU	397
ALKBH8	397
AEBP2	397
TLNRD1	397
SERBP1	397
FAM207A	397
ZNF691	397
HOPX	397
LCLAT1	397
YPEL2	397
NOC4L	397
PTRH1	397
ZNF624	397
DMD	397
HMBS	397
NATD1	397
RUBCN	397
CTNNAL1	397
RNF135	397
C1orf131	397
SLAIN1	398
HSF2BP	398
TBC1D30	398
ZMAT5	398
ZNF23	398
SPRED1	398
FAM228A	398
PKNOX2	398
ANKS1B	398
MEF2A	398
CDC42EP2	398
C10orf88	398
UBXN11	398
CAMSAP3	398
DHX15	398
ODF3B	398
ZNF343	398
ZFC3H1	398
SETDB1	398
BAX	398
ADD1	398
CASS4	398
C5orf49	398
ABLIM1	398
ROBO3	398
DZIP1L	398
RAB36	398
TMEFF2	398
L3MBTL4	398
CCDC113	398
RHOV	398
PAK6	398
BUB1B-PAK6	398
FAM110B	398
INSYN2A	398
VHL	398
HASPIN	398
EPHB3	398
NUDT10	398
SNX21	398
LRRC29	398
PPP1R27	398
FUT9	398
ARHGEF4	398
PLB1	398
SPATA22	398
MVB12A	398
CTTNBP2NL	398
REXO4	398
IPMK	398
SLC6A1	398
LRRC56	398
VPS72	398
TAGAP	398
ANAPC16	398
LEP	398
SART1	398
DEFB112	398
H2AW	398
ODF3L2	398
SEPTIN9	398
RPS28	398
NTAQ1	399
ZNF19	399
POLR2J	399
CCDC153	399
GAS7	399
LSM4	399
CGGBP1	399
PAX9	399
MXRA8	399
CD22	399
RHOBTB3	399
CUL3	399
KCTD10	399
BTBD3	399
KCTD13	399
NADSYN1	399
TNIP3	399
LSM14B	399
ARID4B	399
PRR23B	399
SPANXB1	399
TXNDC9	399
EIF2B1	399
CEP170B	399
TNFAIP1	399
DCTPP1	399
RBM20	399
MYDGF	399
ACOT13	399
SPINDOC	399
AKIRIN2	399
ZNF580	399
TRIM73	399
CDK2AP1	399
CUTC	399
HPRT1	399
KCTD4	399
RBM39	399
ZNF185	399
SARS2	399
NT5C1A	399
CCDC152	399
CDKN2AIPNL	399
RD3	399
CAVIN4	399
HGD	399
MED22	399
HSPE1	399
KIF21B	399
SPATA32	399
HEATR5A	399
PGPEP1	399
LGALS9B	399
LSM12	399
S100A11	399
MTHFD2L	399
SFN	399
BPIFB3	399
PLCD1	399
RAB42	399
FAM72A	399
IL31	399
TICAM2	399
BNIP3L	400
HHLA2	400
FAM209A	400
TMEM79	400
ARL13B	400
TMEM106A	400
GPX8	400
CLEC10A	400
SIGLEC12	400
PLEKHO1	400
CREB3L3	400
COQ9	400
CPLX4	400
LRRC25	400
KIR2DL3	400
PVR	400
CISD2	400
SLC7A14	400
FAM20B	400
EOGT	400
VKORC1	400
SPINT1	400
PANX1	400
SLC22A23	400
AQP2	400
TMEM154	400
SPN	400
NCAPH2	400
LRRC4C	400
SAR1A	400
RMDN3	400
TMEM52B	400
BSCL2	400
CLEC14A	400
CLDN7	400
CLDN5	400
RHAG	400
CYB5R3	400
SYT1	400
SLC1A1	400
SYT15	400
LOC102724488	400
RELL2	400
TM6SF2	400
LHFPL2	400
MRM3	400
ICAM3	400
WFDC2	400
ALG8	400
AQP3	400
CD59	400
GHITM	400
SLC26A6	400
GJB5	400
CD200R1	400
ERVFRD-1	400
HACD2	400
TEX29	400
SLC13A3	400
NCR3LG1	400
TMEM45B	400
MRPS18B	400
JSRP1	400
APMAP	400
SLC14A2	400
CLSTN3	400
FRMD3	400
ATP6V0E1	400
SCARB2	400
SDC3	400
SYNPR	400
MS4A4A	400
APOC3	400
PTPN5	400
CLEC4G	400
TWSG1	400
SCGB1D1	400
TMEM236	400
CHODL	400
TMEM47	400
C16orf92	400
GPR108	400
OTOR	400
CNPY3	400
SEMA6C	400
CDS1	400
C11orf24	400
CANT1	400
PAQR7	400
GKN2	400
SLC52A2	400
DEFB128	400
NCR3	400
TMEM141	400
OCLN	400
OXSR1	400
MUCL1	400
UBQLN2	401
UBQLN1	401
CAPN15	401
ZFAND2A	401
RTL8B	401
TIMP2	401
SNX17	401
COL17A1	401
STAM2	401
GUCA2B	401
COL9A2	401
SMR3B	401
UBC	401
SAMD11	401
SLC16A3	401
SEZ6	401
CSN3	401
GAL	401
PCBD1	401
HPCAL1	401
TIMM21	401
DPEP2NB	401
PEG10	401
CDH17	401
CDCA4	401
UBB	401
LAMB1	401
JPH4	401
SMPD2	401
SIRPA	401
SEZ6L	401
ZNF205	401
DPF2	401
PRR4	401
HAUS8	401
NME3	401
NT5C3A	401
CCDC158	401
SHISA4	401
CST4	401
RNF128	401
SPAG11B	401
SRGN	401
PLAAT2	401
NPVF	401
SERPINI2	401
CDH15	401
DMKN	401
ZG16B	401
LAIR2	401
WFDC12	401
GALP	401
ITPRIPL1	401
CLEC11A	401
KLHL11	401
SFTPA2	401
MINPP1	401
CCL7	401
RBM24	401
NR1H2	401
ODAPH	401
TMCO6	401
COLGALT2	401
QPCT	401
ECRG4	401
OPN4	401
NPY	401
SEMG1	401
F10	401
CSN1S1	401
PODXL	401
MTX2	401
RTL8C	401
ASCL1	401
SCG2	401
C1QTNF4	401
PLAAT3	401
PCDH18	401
FAM163B	401
PCDHA4	401
DEFB115	401
GPR162	401
RASSF5	401
CCL3	401
CCN1	401
SMIM2	401
NOL3	401
OR7D4	401
HSD17B12	401
C6orf15	401
ADAMTS3	401
GHRL	401
ZFAND2B	401
FGF17	401
TFF3	401
AZGP1	401
DEFA6	401
MBL2	401
SRP68	401
PARM1	401
KISS1	401
C1QB	401
C1QA	401
FKBP2	401
CTDNEP1	401
C8G	401
SLITRK1	401
AMBN	401
WFDC10B	401
TNFRSF18	401
CCK	401
NRN1L	401
CLPSL2	401
EGFL6	401
RTL8A	401
DDR1	401
SCGB2B2	401
DEFA1	401
IQCF3	401
IFNA13	401
TXNDC5	401
DEFA1B	401
PCDHGA9	401
CCL16	401
DPM1	402
MEOX2	402
NFYA	402
TMEM266	402
HMGB3	402
CDC34	402
PLCD4	402
TEKT1	402
LRP2BP	402
EFS	402
FOXN1	402
ZFP90	402
CLPP	402
ZNF688	402
MMP25	402
FTO	402
ERF	402
METTL21A	402
INSRR	402
SLC66A1	402
VMP1	402
CFAP53	402
ZNF512B	402
CXCL5	402
BCL2L2-PABPN1	402
TBX19	402
PDE4DIP	402
GJC1	402
PARP3	402
WDR37	402
ZNF69	402
SYNE2	402
ZNF20	402
DUS1L	402
EIF5A	402
KDM6A	402
SUMO1	402
ANKRD55	402
KLF15	402
ILF2	402
STRA8	402
POLR1A	402
SERGEF	402
SMG6	402
AP3M2	402
FAM53C	402
RCN3	402
RNF25	402
NSF	402
RASAL2	402
TTC23L	402
CACNA1S	402
CCDC106	402
ODF2	402
SLC27A5	402
ANKRD1	402
ZNF547	402
FTL	402
TMPRSS11E	402
SERTAD1	402
NDUFB2	402
SATB1	402
CD160	402
STUB1	402
WFDC6	402
SERTAD2	402
AKT2	402
BUD31	402
RIMS3	402
PDS5A	402
RRP8	402
SLC25A17	402
ZMYND8	402
PLCB4	402
MDM4	402
ISY1-RAB43	402
ACSS1	402
EIF6	402
OLFM3	402
E2F8	402
SNRNP35	402
DNAJC17	402
LY6G6D	402
WFDC13	402
OR6B1	402
DOCK8	402
ATG2A	402
CAPRIN2	402
BMP5	402
COX7A2	402
B4GALT2	402
CHRNB4	402
DYNC2I2	402
IFNA6	402
KBTBD7	402
TEX14	402
NAA60	402
ODF2L	402
PMS2	402
RBPJL	402
RPP40	402
AHNAK	402
UBA2	402
RPS4Y1	402
OLFM1	402
POMT1	402
EIF3G	402
RAP1GAP2	402
TJAP1	402
IQGAP1	402
DEF8	402
OSBPL1A	402
RGS5	402
HORMAD1	402
SUSD4	402
STK11IP	402
ZNF92	402
ASB10	402
RAB41	402
LRRC27	402
ATPSCKMT	402
SLC25A31	402
ADGRF4	402
DPH3	402
TSPAN7	402
NTAN1	402
KRTCAP3	402
PAGE5	402
STC1	402
HK3	402
SCIMP	402
DIRAS3	402
LRRC52	402
TRIM17	402
RFTN2	402
PDHA2	402
CCNYL1	402
CXCL1	402
TEX47	402
DEFA5	402
PDP1	402
C9orf64	402
LRRC18	402
ARF6	402
ATP5F1C	402
NELL1	402
JAM3	402
SCG5	402
VWCE	402
HOOK3	402
KIF5C	402
SFTPB	402
ZNF556	402
CYCS	402
PRL	402
CCL19	402
CHD2	402
RPL15	402
NDUFA11	402
SLC66A1L	402
ETV4	402
FBXO39	402
LCN15	402
DNAJC22	402
SPTY2D1	402
PXT1	402
FAM71E2	402
CHST15	402
LIPF	402
C10orf120	402
PRKG1	402
C2orf76	402
CYP4F12	402
KLHL32	402
SLC24A5	402
ZKSCAN3	402
ZNF772	402
EME2	402
SLC9A8	402
DSCR8	402
ZNF248	402
CSH2	402
PAM16	402
ZBED8	402
HLA-DPB1	402
IFNA14	402
OR5K2	402
NPIPB5	402
SPON1	402
FDX2	402
TPTE	402
ARHGEF15	402
PLAAT1	402
MOBP	402
ELOA2	402
CD33	403
CREB3L1	403
EDA	403
VMA21	403
GJA5	403
CERS4	403
RETREG3	403
MFSD14B	403
KCNK5	403
SGPL1	403
TMX2	403
ELOVL5	403
AQP6	403
LYVE1	403
SCN3B	403
TMUB2	403
HSD17B13	403
GDE1	403
SLC10A1	403
TMEM98	403
ATP1B3	403
STOM	403
GJB1	403
MUC1	403
VRK2	403
ARL6IP6	403
C5orf46	403
MFSD5	403
CYB561	403
BEST2	403
SLC35C2	403
BNIP1	403
DARS2	403
ORMDL2	403
ERGIC3	403
GGT7	403
SLC19A3	403
EBP	403
TM4SF18	403
SSMEM1	403
SLC39A2	403
STX3	403
TMPPE	403
STMN4	403
STX4	403
GORAB	403
EBAG9	403
RIC3	403
TMEM139	403
EVI2B	403
CD9	403
ODF4	403
SLC10A6	403
REEP4	403
MGLL	403
IL10RA	403
CD53	403
AIG1	403
FCER1G	403
MMGT1	403
LTC4S	403
VAMP2	403
ELOVL4	403
GPR42	403
MGST3	403
TMEM51	403
MCFD2	403
CD74	403
MMD	403
SLC7A8	403
FFAR2	403
FCGR2A	403
FCRL3	403
GPR101	403
CNR2	403
HSD17B11	403
RUSF1	403
TMEM205	403
VEZT	403
TLCD4	403
ANKS6	403
APH1A	403
CRB3	403
SLC16A2	403
SERINC2	403
TRHR	403
TMEM86B	403
ANK1	403
SLC18A1	403
GPR151	403
RFT1	403
VSIR	403
FAM210B	403
TMEM35A	403
TM4SF19	403
PTGES	403
PDZK1IP1	403
NEMP1	403
FAM174A	403
TM4SF19-DYNLT2B	403
MSMO1	403
CYP4F22	403
GOLT1A	403
TMEM248	403
KCNJ6	403
ASGR2	403
FFAR3	403
RNF5	403
LEPROT	403
SLC2A3	403
PSCA	403
ERP29	403
PLPP1	403
CD68	403
CLEC17A	403
CD3E	403
CYBRD1	403
TMEM120A	403
RNF185	403
AQP10	403
PEX12	403
LRCH4	403
ELOVL7	403
RNASEK	403
SPCS1	403
ZFYVE27	403
LSMEM2	403
TMPRSS2	403
SYNDIG1	403
AGPAT3	403
C2	403
TAP1	403
SLC35F1	403
PDCD1LG2	403
PSEN1	403
PSENEN	403
TMEM207	403
CXorf66	403
RAB18	403
SLC35E4	403
TOMM22	403
CCL22	403
JPH1	403
UBXN8	403
PEX11G	403
SFRP4	403
SFXN3	403
SLC38A1	403
ICMT	403
TMEM115	403
EMC6	403
AOC2	403
STARD3	403
SEC61G	403
SLC52A1	403
PEMT	403
KCNK1	403
CGREF1	403
SFXN5	403
OTULINL	403
PIGF	403
SLC16A12	403
SFXN2	403
TMEM234	403
ABCG1	403
TLCD1	403
TMEM143	403
SLC25A46	403
SFXN1	403
TMEM74	403
PRRT2	403
LY6D	403
MFSD3	403
SLC35G2	403
GKN1	403
FAXDC2	403
SERF1A	403
BSG	403
XKR3	403
ARV1	403
SLC16A13	403
TMIE	403
TMEM119	403
DEFB108B	403
MYADML2	403
INSIG1	403
RHD	403
AGMO	403
PTPN1	403
HSD3B1	403
SERF1B	403
LPCAT2	403
ASZ1	403
AQP9	403
KCNN4	403
SPNS3	403
REEP2	403
NDUFAF2	403
SLC35E3	403
FETUB	403
CD40	403
SYT2	403
TMEM101	403
NDUFA3	403
GJB3	403
SLC16A7	403
OTOP3	403
GJB4	403
CLEC12B	403
RHCG	403
IFNGR2	403
LYPD5	403
TSPAN12	403
F11R	403
LDLRAD1	403
HACD1	403
STING1	403
LRRC59	403
MCEMP1	403
CGRRF1	403
ISM2	403
CACNG1	403
DNAJC1	403
PIGP	403
TMEM130	403
SYPL2	403
TMEM41A	403
SHISAL1	403
LY6G6C	403
SERINC1	403
SLC30A4	403
SFRP1	403
CD300C	403
RNF170	403
EDA2R	403
AOC3	403
RNF144A	403
SLC18A2	403
ATP6AP2	403
CXCR2	403
IL3RA	403
TMCO5A	403
BLCAP	403
SLC14A1	403
CD69	403
CCDC107	403
ADGRG3	403
CHPT1	403
CD302	403
SLC34A2	403
SLC10A2	403
DAGLA	403
CD70	403
PLPPR1	403
GJB6	403
ACKR2	403
TMEM39B	403
NDUFB6	403
SLC49A3	403
OR10AG1	403
AGPAT5	403
TMEM18	403
APP	403
ECE2	403
CHST1	403
LYPD6B	403
PLBD2	403
PAQR6	403
C1S	403
MUC15	403
FUCA2	404
WNT11	404
LCE1E	404
LCE1A	404
LCE4A	404
VWC2	404
KRTAP5-3	404
LCE1B	404
KRTAP5-2	404
KRTAP4-12	404
KRTAP10-1	404
KRTAP8-1	404
TEKT3	404
INTS11	404
RNF38	404
FAM168B	404
OXER1	404
CRYBA2	404
CERCAM	404
KRTAP19-6	404
KRTAP6-2	404
KRTAP10-8	404
C19orf54	404
CYSRT1	404
KRTAP26-1	404
VGLL3	404
KRTAP3-3	404
KRTAP3-2	404
KRTAP19-3	404
ARHGAP33	404
ATG9A	404
AKAP8L	404
KRTAP19-5	404
KRTAP6-3	404
ECM1	404
NEU4	404
ALDH3B1	404
KRTAP1-1	404
KRTAP12-3	404
KRTAP1-3	404
KRTAP5-9	404
RIMBP3C	404
SMUG1	404
KRTAP13-2	404
PRR22	404
RANBP3	404
KRTAP9-8	404
KRTAP9-3	404
ADAMTSL4	404
TSC1	404
NR1D2	404
NHLRC4	404
ZBTB32	404
KRTAP19-1	404
KRTAP15-1	404
LCE1C	404
LCE1F	404
KRTAP19-7	404
KRTAP7-1	404
CAMK1G	404
TFAP2D	404
KLHL20	404
CNFN	404
SSC4D	404
ADAM12	404
TRIM42	404
SPRY1	404
TEX37	404
KRTAP11-1	404
KRTAP19-2	404
KPRP	404
CDPF1	404
KRTAP2-3	404
KRTAP2-4	404
KRTAP9-2	404
KRTAP10-7	404
SH3RF2	404
SEMA3B	404
KRTAP10-9	404
NOTCH2NLA	404
NBPF19	404
SCARF1	404
SLC39A7	404
ZNF764	404
ZNF552	404
CHRNG	404
GRN	404
FAM76B	404
PTPMT1	404
UTP23	404
LCE2B	404
VASN	404
CRCT1	404
LCE1D	404
P4HB	404
LCE3E	404
KRTAP12-1	404
LCE2D	404
TSPAN4	404
KRTAP1-5	404
C22orf39	404
LCE3C	404
RGS20	404
KRTAP13-1	404
KRTAP4-5	404
POU2AF1	404
PLA2G10	404
C11orf1	404
ZNF34	404
KRTAP13-3	404
AGA	404
ZDHHC1	404
HSPB2	404
HSPB2-C11orf52	404
CCN3	404
CBLL2	404
ZNF414	404
GGN	404
CHRD	404
KRTAP3-1	404
SHFL	404
HEY2	404
PLAC8	404
PITX2	404
ZNF440	404
OLIG3	404
ATP23	404
FBLN1	404
ESM1	404
ITGB5	404
GSTP1	404
ITGB4	404
CST2	404
TNP2	404
ALPP	404
FAM221B	404
ZNF319	404
ZNF696	404
LCE5A	404
LCE2C	404
LCE3B	404
KRTAP5-7	404
RNF144B	404
SLC15A2	404
KRT83	404
KRTAP10-11	404
KRTAP4-2	404
C17orf50	404
WDR83	404
SPATA8	404
PDIA5	404
HYAL2	404
BEGAIN	404
ANKRD10	404
GATA1	404
IPO13	404
LCE2A	404
GLB1L2	404
KRTAP22-1	404
FASLG	404
SYNGAP1	404
PCSK5	404
PLSCR4	404
HDHD3	404
KHDRBS2	404
CYHR1	404
NTN4	404
KRTAP21-2	404
SLC13A5	404
KRTAP5-11	404
KRTAP4-11	404
KRTAP10-5	404
CFP	404
CHIC2	404
LINGO1	404
LCE3A	404
HOXA9	404
TENT5A	404
SPRY2	404
VSTM4	404
CES1	404
TGFB1	404
DDX43	404
CTSZ	404
ETNK2	404
SLC25A48	404
FBXW5	404
HOXB9	404
ZNF266	404
KRTAP17-1	404
KRTAP5-8	404
PIGS	404
C11orf87	404
RBP3	404
P2RX7	404
C9orf24	404
RGS17	404
NR4A3	404
SPRY3	404
FLT3LG	404
ANAPC11	404
ZNF503	404
LCE3D	404
RPL10A	404
KRTAP5-6	404
KRTAP5-4	404
JOSD1	404
NECTIN2	404
DOCK2	404
TRAPPC14	404
IGSF8	404
ICAM4	404
P3H3	404
UXT	404
KLK8	404
PGAP6	404
BRME1	404
LRRC41	404
TAPBPL	404
CLEC18A	404
SEMA4C	404
SLC23A1	404
R3HDM2	404
PRF1	404
RPS19BP1	404
MXD3	404
EFEMP1	404
FBLN2	404
KRTAP10-10	404
PTGDS	404
DHX57	404
ZNF439	404
ZNF524	404
AL807752.7	404
CYP21A2	404
LMF2	404
CERK	404
IFITM2	404
IL10	404
BMP7	404
MRGBP	404
CST9L	404
KRTAP5-1	404
NPDC1	404
FBXO34	404
ESR2	404
SPRY4	404
OIT3	404
QPRT	404
C7orf31	404
SPATA24	404
SAMD7	404
FOXD2	404
CSF1	404
OLFM2	404
ZNF419	404
SLC5A5	404
ZNF574	404
DCDC2B	404
YIPF3	404
RSPO2	404
RALGDS	404
KRTAP4-4	404
P2RY6	404
RGS19	404
C11orf16	404
ZNF843	404
KRTAP13-4	404
KRTAP4-1	404
MACO1	404
RNF208	404
EMC7	404
CBX2	404
ZFHX2	404
GATA3	404
ADAMTSL3	404
PPY	404
NMU	404
AREG	404
SPATA3	404
FZD10	404
GLP1R	404
FEZF1	404
ADAMTSL5	404
DALRD3	404
LELP1	404
PTK7	404
PKD2	404
NKD1	404
CRH	404
DHRS1	404
CTRC	404
ZNF491	404
TSPYL6	404
ZNF101	404
ZNF786	404
SPG7	404
ZNF578	404
SMOC2	404
HRG	404
TENM4	404
NEU2	404
NECTIN3	404
PROC	404
RGL2	404
CCDC17	404
ECE1	404
PAX3	404
MELTF	404
POTEB3	404
TEX45	404
SMOC1	404
GATA2	404
CCDC28A-AS1	404
RAMP3	404
DBH	404
RERE	404
LRRN4	404
ZSCAN10	404
NAPSA	404
HSPD1	404
INPP5D	404
RHBG	404
KCTD15	404
P2RX4	404
MFSD13A	404
COX17	404
RGS3	404
NDUFA9	404
CD300LG	404
REM2	404
ZNF473	404
XCL2	404
LRFN4	404
INS	404
EFNA3	404
DGKQ	404
MT1M	404
IL2RG	404
KCNS2	404
CTNNBIP1	404
GTF3C5	404
GLYAT	404
TM7SF2	404
ZNF256	404
JPH3	404
ADAMTS1	404
TMEM150A	404
WIF1	404
RPUSD3	404
IL34	404
DYRK1A	404
AUTS2	404
CELF5	404
FRZB	404
DNASE1L3	404
SLC6A20	404
DACT2	404
CYP2S1	404
SLC43A2	404
MTNR1A	404
ZDHHC17	404
DRD5	404
GSX1	404
ZNF672	404
KSR2	404
LGALS9C	404
PRR30	404
OR7A17	404
SLC25A18	404
COA5	404
TACSTD2	404
INTS5	404
SPPL2C	404
MRPL40	404
RTN4RL1	404
CCER1	404
SIAH3	404
POU5F2	404
ZNF625	404
OR14I1	404
MRPL23	404
C19orf38	404
ASTL	404
ZNF667	404
MAFB	404
